complaint_id,head,relation,tail
JZ2021030900220,complaint:JZ2021030900220,包含风险,risk:影响日常生活
JZ2021030900220,event:空白,触发风险,risk:影响日常生活
JZ2021030900225,complaint:JZ2021030900225,包含实体,entity:绿化带
JZ2021030900225,complaint:JZ2021030900225,包含隐患,hidden:有塑料袋等垃圾
JZ2021030900225,complaint:JZ2021030900225,包含事件,event:空白
JZ2021030900225,complaint:JZ2021030900225,包含风险,risk:影响日常生活
JZ2021030900225,entity:绿化带,易感于,hidden:有塑料袋等垃圾
JZ2021030900225,hidden:有塑料袋等垃圾,导致,risk:影响日常生活
JZ2021030900225,event:空白,触发风险,risk:影响日常生活
JZ2021030900231,complaint:JZ2021030900231,包含实体,entity:路灯
JZ2021030900231,complaint:JZ2021030900231,包含隐患,hidden:开灯时间过早
JZ2021030900231,complaint:JZ2021030900231,包含事件,event:空白
JZ2021030900231,complaint:JZ2021030900231,包含风险,risk:影响日常生活
JZ2021030900231,entity:路灯,易感于,hidden:开灯时间过早
JZ2021030900231,hidden:开灯时间过早,导致,risk:影响日常生活
JZ2021030900231,event:空白,触发风险,risk:影响日常生活
JZ2021030900234,complaint:JZ2021030900234,包含事件,event:空白
JZ2021030900234,complaint:JZ2021030900234,包含风险,risk:影响日常生活
JZ2021030900234,event:空白,触发风险,risk:影响日常生活
JZ2021030900243,complaint:JZ2021030900243,包含实体,entity:路灯
JZ2021030900243,complaint:JZ2021030900243,包含隐患,hidden:稀少
JZ2021030900243,complaint:JZ2021030900243,包含事件,event:空白
JZ2021030900243,complaint:JZ2021030900243,包含风险,risk:影响出行
JZ2021030900243,entity:路灯,易感于,hidden:稀少
JZ2021030900243,hidden:稀少,导致,risk:影响出行
JZ2021030900243,event:空白,触发风险,risk:影响出行
JZ2021030900254,complaint:JZ2021030900254,包含实体,entity:停车场
JZ2021030900254,complaint:JZ2021030900254,包含隐患,hidden:无人清扫
JZ2021030900254,complaint:JZ2021030900254,包含事件,event:空白
JZ2021030900254,complaint:JZ2021030900254,包含风险,risk:影响日常生活
JZ2021030900254,entity:停车场,易感于,hidden:无人清扫
JZ2021030900254,hidden:无人清扫,导致,risk:影响日常生活
JZ2021030900254,event:空白,触发风险,risk:影响日常生活
JZ2021030900263,complaint:JZ2021030900263,包含实体,entity:垃圾
JZ2021030900263,complaint:JZ2021030900263,包含隐患,hidden:无人清理
JZ2021030900263,complaint:JZ2021030900263,包含事件,event:空白
JZ2021030900263,complaint:JZ2021030900263,包含风险,risk:影响日常生活
JZ2021030900263,entity:垃圾,易感于,hidden:无人清理
JZ2021030900263,hidden:无人清理,导致,risk:影响日常生活
JZ2021030900263,event:空白,触发风险,risk:影响日常生活
JZ2021030900291,complaint:JZ2021030900291,包含实体,entity:杂物
JZ2021030900291,complaint:JZ2021030900291,包含隐患,hidden:无人清理
JZ2021030900291,complaint:JZ2021030900291,包含事件,event:空白
JZ2021030900291,complaint:JZ2021030900291,包含风险,risk:影响日常生活
JZ2021030900291,entity:杂物,易感于,hidden:无人清理
JZ2021030900291,hidden:无人清理,导致,risk:影响日常生活
JZ2021030900291,event:空白,触发风险,risk:影响日常生活
JZ2021030900445,complaint:JZ2021030900445,包含隐患,hidden:违建
JZ2021030900445,complaint:JZ2021030900445,包含事件,event:空白
JZ2021030900445,complaint:JZ2021030900445,包含风险,risk:影响日常生活
JZ2021030900445,hidden:违建,导致,risk:影响日常生活
JZ2021030900445,event:空白,触发风险,risk:影响日常生活
JZ2021030900450,complaint:JZ2021030900450,包含实体,entity:垃圾场
JZ2021030900450,complaint:JZ2021030900450,包含事件,event:空白
JZ2021030900450,complaint:JZ2021030900450,包含风险,risk:易发生冲突
JZ2021030900450,event:空白,触发风险,risk:易发生冲突
JZ2021030900655,complaint:JZ2021030900655,包含实体,entity:小楼
JZ2021030900655,complaint:JZ2021030900655,包含隐患,hidden:违章建筑
JZ2021030900655,complaint:JZ2021030900655,包含事件,event:空白
JZ2021030900655,complaint:JZ2021030900655,包含风险,risk:易发生冲突
JZ2021030900655,entity:小楼,易感于,hidden:违章建筑
JZ2021030900655,hidden:违章建筑,导致,risk:易发生冲突
JZ2021030900655,event:空白,触发风险,risk:易发生冲突
JZ2021030900692,complaint:JZ2021030900692,包含实体,entity:垃圾
JZ2021030900692,complaint:JZ2021030900692,包含隐患,hidden:无人清理
JZ2021030900692,complaint:JZ2021030900692,包含事件,event:空白
JZ2021030900692,complaint:JZ2021030900692,包含风险,risk:影响日常生活
JZ2021030900692,entity:垃圾,易感于,hidden:无人清理
JZ2021030900692,hidden:无人清理,导致,risk:影响日常生活
JZ2021030900692,event:空白,触发风险,risk:影响日常生活
JZ2021030900697,complaint:JZ2021030900697,包含实体,entity:蛋壳公寓
JZ2021030900697,complaint:JZ2021030900697,包含隐患,hidden:没有退
JZ2021030900697,complaint:JZ2021030900697,包含事件,event:空白
JZ2021030900697,complaint:JZ2021030900697,包含风险,risk:影响日常生活
JZ2021030900697,entity:蛋壳公寓,易感于,hidden:没有退
JZ2021030900697,hidden:没有退,导致,risk:影响日常生活
JZ2021030900697,event:空白,触发风险,risk:影响日常生活
JZ2021030900698,complaint:JZ2021030900698,包含实体,entity:雨水箅子
JZ2021030900698,complaint:JZ2021030900698,包含隐患,hidden:丢失
JZ2021030900698,complaint:JZ2021030900698,包含事件,event:空白
JZ2021030900698,complaint:JZ2021030900698,包含风险,risk:影响出行
JZ2021030900698,entity:雨水箅子,易感于,hidden:丢失
JZ2021030900698,hidden:丢失,导致,risk:影响出行
JZ2021030900698,event:空白,触发风险,risk:影响出行
JZ2021030900706,complaint:JZ2021030900706,包含实体,entity:道路
JZ2021030900706,complaint:JZ2021030900706,包含隐患,hidden:破损
JZ2021030900706,complaint:JZ2021030900706,包含事件,event:空白
JZ2021030900706,complaint:JZ2021030900706,包含风险,risk:影响出行
JZ2021030900706,entity:道路,易感于,hidden:破损
JZ2021030900706,hidden:破损,导致,risk:影响出行
JZ2021030900706,event:空白,触发风险,risk:影响出行
JZ2021022400650,complaint:JZ2021022400650,包含实体,entity:路面
JZ2021022400650,complaint:JZ2021022400650,包含隐患,hidden:坑
JZ2021022400650,complaint:JZ2021022400650,包含事件,event:空白
JZ2021022400650,complaint:JZ2021022400650,包含风险,risk:人身安全风险
JZ2021022400650,complaint:JZ2021022400650,包含后果,outcome:异味大
JZ2021022400650,entity:路面,易感于,hidden:坑
JZ2021022400650,hidden:坑,导致,risk:人身安全风险
JZ2021022400650,event:空白,触发风险,risk:人身安全风险
JZ2021022400650,risk:人身安全风险,导致,outcome:异味大
JZ2021022200615,complaint:JZ2021022200615,包含实体,entity:共享单车
JZ2021022200615,complaint:JZ2021022200615,包含隐患,hidden:乱停放
JZ2021022200615,complaint:JZ2021022200615,包含事件,event:空白
JZ2021022200615,complaint:JZ2021022200615,包含风险,risk:影响日常生活
JZ2021022200615,entity:共享单车,易感于,hidden:乱停放
JZ2021022200615,hidden:乱停放,导致,risk:影响日常生活
JZ2021022200615,event:空白,触发风险,risk:影响日常生活
JZ2021031100138,complaint:JZ2021031100138,包含隐患,hidden:违法建设
JZ2021031100138,complaint:JZ2021031100138,包含事件,event:空白
JZ2021031100138,complaint:JZ2021031100138,包含风险,risk:易发生冲突
JZ2021031100138,hidden:违法建设,导致,risk:易发生冲突
JZ2021031100138,event:空白,触发风险,risk:易发生冲突
JZ2021030900349,complaint:JZ2021030900349,包含实体,entity:杂物
JZ2021030900349,complaint:JZ2021030900349,包含隐患,hidden:堆放
JZ2021030900349,complaint:JZ2021030900349,包含事件,event:空白
JZ2021030900349,complaint:JZ2021030900349,包含风险,risk:影响日常生活
JZ2021030900349,entity:杂物,易感于,hidden:堆放
JZ2021030900349,hidden:堆放,导致,risk:影响日常生活
JZ2021030900349,event:空白,触发风险,risk:影响日常生活
热线-210203-001675,complaint:热线-210203-001675,包含实体,entity:房子
热线-210203-001675,complaint:热线-210203-001675,包含事件,event:低温路面结冰
热线-210203-001675,complaint:热线-210203-001675,包含风险,risk:影响日常生活
热线-210203-001675,complaint:热线-210203-001675,包含后果,outcome:行人摔伤
热线-210203-001675,event:低温路面结冰,触发风险,risk:影响日常生活
热线-210203-001675,risk:影响日常生活,导致,outcome:行人摔伤
网络-210204-007398,complaint:网络-210204-007398,包含实体,entity:小区
网络-210204-007398,complaint:网络-210204-007398,包含隐患,hidden:停车秩序差
网络-210204-007398,complaint:网络-210204-007398,包含事件,event:空白
网络-210204-007398,complaint:网络-210204-007398,包含风险,risk:影响出行
网络-210204-007398,entity:小区,易感于,hidden:停车秩序差
网络-210204-007398,hidden:停车秩序差,导致,risk:影响出行
网络-210204-007398,event:空白,触发风险,risk:影响出行
热线-210213-016001,complaint:热线-210213-016001,包含实体,entity:井盖
热线-210213-016001,complaint:热线-210213-016001,包含隐患,hidden:下陷
热线-210213-016001,complaint:热线-210213-016001,包含事件,event:空白
热线-210213-016001,complaint:热线-210213-016001,包含风险,risk:人身安全风险
热线-210213-016001,entity:井盖,易感于,hidden:下陷
热线-210213-016001,hidden:下陷,导致,risk:人身安全风险
热线-210213-016001,event:空白,触发风险,risk:人身安全风险
热线-210216-026777,complaint:热线-210216-026777,包含实体,entity:荒草
热线-210216-026777,complaint:热线-210216-026777,包含隐患,hidden:无人清理
热线-210216-026777,complaint:热线-210216-026777,包含事件,event:空白
热线-210216-026777,complaint:热线-210216-026777,包含风险,risk:影响日常生活
热线-210216-026777,complaint:热线-210216-026777,包含后果,outcome:市民出行非常不方便
热线-210216-026777,entity:荒草,易感于,hidden:无人清理
热线-210216-026777,hidden:无人清理,导致,risk:影响日常生活
热线-210216-026777,event:空白,触发风险,risk:影响日常生活
热线-210216-026777,risk:影响日常生活,导致,outcome:市民出行非常不方便
热线-210218-007544,complaint:热线-210218-007544,包含实体,entity:共享单车
热线-210218-007544,complaint:热线-210218-007544,包含隐患,hidden:占道
热线-210218-007544,complaint:热线-210218-007544,包含事件,event:空白
热线-210218-007544,complaint:热线-210218-007544,包含风险,risk:影响出行
热线-210218-007544,complaint:热线-210218-007544,包含后果,outcome:影响环境
热线-210218-007544,entity:共享单车,易感于,hidden:占道
热线-210218-007544,hidden:占道,导致,risk:影响出行
热线-210218-007544,event:空白,触发风险,risk:影响出行
热线-210218-007544,risk:影响出行,导致,outcome:影响环境
热线-210227-026446,complaint:热线-210227-026446,包含实体,entity:小区
热线-210227-026446,complaint:热线-210227-026446,包含隐患,hidden:封闭
热线-210227-026446,complaint:热线-210227-026446,包含事件,event:空白
热线-210227-026446,complaint:热线-210227-026446,包含风险,risk:影响出行
热线-210227-026446,complaint:热线-210227-026446,包含后果,outcome:浪费资源
热线-210227-026446,entity:小区,易感于,hidden:封闭
热线-210227-026446,hidden:封闭,导致,risk:影响出行
热线-210227-026446,event:空白,触发风险,risk:影响出行
热线-210227-026446,risk:影响出行,导致,outcome:浪费资源
JZ2021020800559,complaint:JZ2021020800559,包含实体,entity:道路
JZ2021020800559,complaint:JZ2021020800559,包含隐患,hidden:积水
JZ2021020800559,complaint:JZ2021020800559,包含事件,event:空白
JZ2021020800559,complaint:JZ2021020800559,包含风险,risk:影响出行
JZ2021020800559,entity:道路,易感于,hidden:积水
JZ2021020800559,hidden:积水,导致,risk:影响出行
JZ2021020800559,event:空白,触发风险,risk:影响出行
网络-210206-014969,complaint:网络-210206-014969,包含实体,entity:住户
网络-210206-014969,complaint:网络-210206-014969,包含隐患,hidden:噪音扰民
网络-210206-014969,complaint:网络-210206-014969,包含事件,event:空白
网络-210206-014969,complaint:网络-210206-014969,包含风险,risk:影响日常生活
网络-210206-014969,entity:住户,易感于,hidden:噪音扰民
网络-210206-014969,hidden:噪音扰民,导致,risk:影响日常生活
网络-210206-014969,event:空白,触发风险,risk:影响日常生活
JZ2021020300820,complaint:JZ2021020300820,包含实体,entity:酒店
JZ2021020300820,complaint:JZ2021020300820,包含隐患,hidden:违建
JZ2021020300820,complaint:JZ2021020300820,包含事件,event:空白
JZ2021020300820,complaint:JZ2021020300820,包含风险,risk:易发生冲突
JZ2021020300820,entity:酒店,易感于,hidden:违建
JZ2021020300820,hidden:违建,导致,risk:易发生冲突
JZ2021020300820,event:空白,触发风险,risk:易发生冲突
JZ2021020500205,complaint:JZ2021020500205,包含实体,entity:物业
JZ2021020500205,complaint:JZ2021020500205,包含隐患,hidden:不作为
JZ2021020500205,complaint:JZ2021020500205,包含事件,event:空白
JZ2021020500205,complaint:JZ2021020500205,包含风险,risk:影响日常生活
JZ2021020500205,entity:物业,易感于,hidden:不作为
JZ2021020500205,hidden:不作为,导致,risk:影响日常生活
JZ2021020500205,event:空白,触发风险,risk:影响日常生活
JZ2021020200265,complaint:JZ2021020200265,包含隐患,hidden:强占
JZ2021020200265,complaint:JZ2021020200265,包含事件,event:空白
JZ2021020200265,complaint:JZ2021020200265,包含风险,risk:易发生冲突
JZ2021020200265,hidden:强占,导致,risk:易发生冲突
JZ2021020200265,event:空白,触发风险,risk:易发生冲突
JZ2021020400674,complaint:JZ2021020400674,包含实体,entity:共享单车
JZ2021020400674,complaint:JZ2021020400674,包含隐患,hidden:乱停乱放
JZ2021020400674,complaint:JZ2021020400674,包含事件,event:空白
JZ2021020400674,complaint:JZ2021020400674,包含风险,risk:影响出行
JZ2021020400674,complaint:JZ2021020400674,包含后果,outcome:安全隐患
JZ2021020400674,entity:共享单车,易感于,hidden:乱停乱放
JZ2021020400674,hidden:乱停乱放,导致,risk:影响出行
JZ2021020400674,event:空白,触发风险,risk:影响出行
JZ2021020400674,risk:影响出行,导致,outcome:安全隐患
JZ2021030200368,complaint:JZ2021030200368,包含实体,entity:补贴
JZ2021030200368,complaint:JZ2021030200368,包含隐患,hidden:违建
JZ2021030200368,complaint:JZ2021030200368,包含事件,event:空白
JZ2021030200368,complaint:JZ2021030200368,包含风险,risk:影响日常生活
JZ2021030200368,entity:补贴,易感于,hidden:违建
JZ2021030200368,hidden:违建,导致,risk:影响日常生活
JZ2021030200368,event:空白,触发风险,risk:影响日常生活
热线-210228-013053,complaint:热线-210228-013053,包含实体,entity:地下车库
